code,name,current_price,last_updated
VAI,Vai,0.9999040840512052,2023-04-27T14:37:00
OGN,Origin Protocol,0.11242151663504371,2023-04-27T14:37:00
MFT,Hifi Finance (Old),0.0057024548797636075,2023-04-27T14:37:00
UTK,Utrust,0.11379654380396854,2023-04-27T14:37:00
TKO,Toko Token,0.3477652214441124,2023-04-27T14:37:00
VEGA,Vega Protocol,1.1469392714953228,2023-04-27T14:37:00
CCD,Concordium,0.008056932103221894,2023-04-27T14:37:00
STMX,StormX,0.005508149801846997,2023-04-27T14:37:00
AERGO,Aergo,0.1253431785124285,2023-04-27T14:37:00
RSS3,RSS3,0.1428410314228259,2023-04-27T14:37:00
NXRA,AllianceBlock Nexera,0.08169068641128734,2023-04-27T14:37:00
YGG,Yield Guild Games,0.23359458163115202,2023-04-27T14:37:00
BADGER,Badger DAO,2.792406443112391,2023-04-27T14:37:00
EUROC,Euro Coin,1.1046496398646646,2023-04-27T14:37:00
SUN,Sun (New),0.005708133212685969,2023-04-27T14:37:00
SOLO,Sologenic,0.13247197392655427,2023-04-27T14:37:00
SSX,SOMESING,0.01914744092355086,2023-04-27T14:37:00
MOVR,Moonriver,7.63009195581695,2023-04-27T14:37:00
ARK,Ark,0.3107935802329068,2023-04-27T14:37:00
MTRG,Meter Governance,3.065920595158649,2023-04-27T14:37:00
DAR,Mines of Dalarnia,0.16752633396493524,2023-04-27T14:37:00
FORTH,Ampleforth Governance Token,3.4023823995585736,2023-04-27T14:37:00
VERI,Veritaseum,24.118508081891406,2023-04-27T14:37:00
AXEL,AXEL,0.1830717239294071,2023-04-27T14:37:00
DAWN,Dawn Protocol,0.6954958596627839,2023-04-27T14:37:00
ACA,Acala Token,0.07781920710973744,2023-04-27T14:37:00
QUACK,RichQUACK.com,1.162144021965147e-09,2023-04-27T14:37:00
TLOS,Telos,0.1895531703398996,2023-04-27T14:37:00
MBL,MovieBloc,0.0031603959865420983,2023-04-27T14:37:00
AMPL,Ampleforth,1.096583694301137,2023-04-27T14:37:00
RLY,Rally,0.010164510709683463,2023-04-27T14:37:00
WAN,Wanchain,0.256770522625023,2023-04-27T14:37:00
XCAD,XCAD Network,1.2208581401486767,2023-04-27T14:37:00
GHST,Aavegotchi,1.1163383509770113,2023-04-27T14:37:00
META,Metadium,0.029702412734532814,2023-04-27T14:37:00
CBK,Cobak Token,0.6749998069053279,2023-04-27T14:37:00
ARPA,ARPA,0.03998346647830387,2023-04-27T14:37:00
CHNG,Chainge,0.12405736380163822,2023-04-27T14:37:00
STRK,Strike,13.16821614918084,2023-04-27T14:37:00
KLV,Klever,0.005447549228742685,2023-04-27T14:37:00
ETN,Electroneum,0.002662555285700502,2023-04-27T14:37:00
RKN,Rakon,0.19626010130874597,2023-04-27T14:37:00
GODS,Gods Unchained,0.22137497074969253,2023-04-27T14:37:00
RAY,Raydium,0.23494113011242565,2023-04-27T14:37:00
VLX,Velas,0.019440837123578858,2023-04-27T14:37:00
AOG,smARTOFGIVING,0.6386795143953793,2023-04-27T14:37:00
LCX,LCX,0.061032089919678616,2023-04-27T14:37:00
KMD,Komodo,0.34156970771868345,2023-04-27T14:37:00
MXC,MXC,0.017490428084368428,2023-04-27T14:37:00
ZEON,ZEON,0.0015087687356483903,2023-04-27T14:37:00
PERP,Perpetual Protocol,0.6966980044094285,2023-04-27T14:37:00
GRV,Grove Coin,0.48181017259973113,2023-04-27T14:37:00
SUSD,sUSD,0.9972878858289649,2023-04-27T14:37:00
BEL,Bella Protocol,0.7602429896617208,2023-04-27T14:37:00
VRSC,VerusCoin,0.623856885356535,2023-04-27T14:37:00
ZBC,Zebec Protocol,0.016686388675797317,2023-04-27T14:37:00
TT,ThunderCore,0.0044484512473452874,2023-04-27T14:37:00
DAG,Constellation,0.035851733598700745,2023-04-27T14:37:00
FLM,Flamingo,0.09587565554423451,2023-04-27T14:37:00
OG,OG Fan Token,11.641233439457377,2023-04-27T14:37:00
TSUKA,Dejitaru Tsuka,0.044434925637013865,2023-04-27T14:37:00
CBG,Chainbing,1.332697513095,2023-04-27T14:37:00
